user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
796134.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,3.0,0.0,3.0
796135.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,3.0,0.0,6.0
796243.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0
796244.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
796290.0,6.0,3.0,3.0,6.0,0.0,9.0,0.0,12.0,6.0,0.0,6.0,0.0,0.0,3.0
805119.0,9.0,6.0,3.0,3.0,0.0,12.0,0.0,12.0,6.0,3.0,3.0,3.0,0.0,0.0
809515.0,6.0,3.0,12.0,0.0,9.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,0.0,0.0
815567.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0
818599.0,30.0,0.0,3.0,12.0,3.0,12.0,0.0,12.0,30.0,0.0,15.0,0.0,0.0,0.0
818625.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
818651.0,3.0,9.0,0.0,6.0,0.0,15.0,0.0,18.0,3.0,0.0,6.0,0.0,0.0,0.0
818671.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,3.0,0.0,3.0
818715.0,3.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0
818737.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0
818772.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
818785.0,9.0,3.0,3.0,3.0,3.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
820596.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823549.0,12.0,12.0,0.0,15.0,0.0,12.0,0.0,12.0,15.0,0.0,3.0,3.0,0.0,3.0
827930.0,3.0,3.0,0.0,3.0,0.0,9.0,0.0,6.0,3.0,3.0,0.0,3.0,0.0,0.0
828895.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
828897.0,24.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
828900.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
828902.0,24.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
828903.0,21.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,21.0,0.0,6.0,0.0,0.0,0.0
828921.0,0.0,12.0,3.0,9.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
828952.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0
829006.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,0.0,6.0
829047.0,24.0,0.0,0.0,12.0,0.0,3.0,0.0,12.0,30.0,0.0,6.0,0.0,0.0,0.0
829086.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
832554.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
836858.0,18.0,3.0,3.0,0.0,6.0,0.0,0.0,3.0,15.0,0.0,0.0,9.0,0.0,0.0
836877.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
840640.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
842189.0,6.0,0.0,0.0,6.0,3.0,3.0,0.0,6.0,3.0,0.0,15.0,3.0,0.0,3.0
843249.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0
844066.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
873957.0,6.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,3.0,0.0,3.0,0.0,3.0
873989.0,21.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
874052.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874217.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
874273.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,6.0
874296.0,3.0,9.0,0.0,6.0,0.0,6.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
874319.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
874364.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
874591.0,3.0,6.0,6.0,3.0,3.0,9.0,0.0,12.0,0.0,0.0,0.0,15.0,9.0,3.0
874649.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
874786.0,0.0,12.0,3.0,15.0,0.0,12.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,3.0
874827.0,0.0,12.0,6.0,9.0,0.0,9.0,0.0,6.0,0.0,3.0,3.0,6.0,0.0,9.0
874886.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
874931.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874960.0,3.0,15.0,3.0,12.0,0.0,27.0,0.0,24.0,0.0,0.0,6.0,3.0,0.0,3.0
875012.0,3.0,6.0,6.0,6.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
875124.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
875158.0,6.0,3.0,0.0,9.0,0.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0
875193.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
875218.0,9.0,12.0,3.0,15.0,0.0,15.0,0.0,21.0,3.0,3.0,12.0,6.0,3.0,3.0
875265.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
875269.0,3.0,9.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0
875296.0,6.0,9.0,0.0,12.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
875299.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
875332.0,6.0,3.0,3.0,3.0,0.0,12.0,0.0,18.0,3.0,3.0,6.0,3.0,0.0,3.0
875407.0,0.0,3.0,6.0,6.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
875427.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
875438.0,3.0,3.0,3.0,3.0,6.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
875509.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
875550.0,0.0,0.0,24.0,0.0,12.0,0.0,0.0,6.0,0.0,3.0,0.0,12.0,3.0,3.0
875649.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
875650.0,3.0,9.0,3.0,9.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
875745.0,18.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
875759.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,3.0
875816.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
875857.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,6.0
875865.0,12.0,3.0,0.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,0.0,0.0,0.0
875877.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0
875881.0,6.0,3.0,3.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0
875907.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
876037.0,0.0,3.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
876041.0,6.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
876049.0,3.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
876111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0
876176.0,0.0,6.0,6.0,0.0,6.0,6.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0
876220.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,6.0,0.0,3.0
876231.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
876254.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
876276.0,9.0,3.0,3.0,9.0,0.0,15.0,0.0,18.0,9.0,3.0,6.0,3.0,0.0,0.0
876289.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,6.0
876300.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0
876408.0,3.0,6.0,6.0,3.0,9.0,3.0,0.0,6.0,6.0,0.0,0.0,3.0,0.0,0.0
876411.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,15.0,0.0,3.0,3.0,0.0,0.0,0.0
876415.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0
876470.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
876477.0,24.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
876480.0,24.0,3.0,0.0,15.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
876502.0,12.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
876509.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876525.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876558.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
876583.0,12.0,3.0,0.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,0.0,0.0,0.0
876637.0,9.0,6.0,0.0,12.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,3.0
876643.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
876701.0,12.0,6.0,3.0,3.0,3.0,9.0,0.0,9.0,12.0,3.0,3.0,3.0,0.0,0.0
876709.0,12.0,3.0,9.0,6.0,6.0,6.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,0.0
876743.0,24.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
876768.0,0.0,9.0,0.0,3.0,0.0,9.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0
876814.0,12.0,0.0,12.0,6.0,3.0,3.0,0.0,9.0,9.0,0.0,0.0,6.0,0.0,0.0
876839.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
876841.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
876844.0,3.0,3.0,9.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,6.0,0.0,0.0
876885.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0
876940.0,6.0,3.0,0.0,3.0,0.0,6.0,0.0,12.0,3.0,0.0,6.0,0.0,0.0,0.0
876963.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
877026.0,6.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
877033.0,3.0,9.0,0.0,6.0,0.0,9.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0
877056.0,9.0,6.0,3.0,15.0,0.0,0.0,0.0,9.0,3.0,0.0,6.0,3.0,0.0,6.0
877115.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
877164.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,0.0,0.0
877328.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
877334.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
877386.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,12.0,3.0,0.0,3.0,3.0,0.0,3.0
877395.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0
877403.0,3.0,12.0,0.0,6.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,3.0
877427.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
877429.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0
877445.0,3.0,9.0,0.0,12.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
877546.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,3.0
877555.0,12.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,3.0
877573.0,18.0,0.0,0.0,15.0,0.0,9.0,0.0,6.0,21.0,0.0,3.0,3.0,0.0,3.0
877593.0,12.0,6.0,9.0,9.0,3.0,18.0,0.0,12.0,15.0,6.0,3.0,3.0,0.0,3.0
877630.0,3.0,0.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0
877741.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
878005.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
878041.0,15.0,3.0,0.0,9.0,3.0,9.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0
878072.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
878079.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0
878145.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
878177.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
878184.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
878295.0,6.0,9.0,3.0,3.0,0.0,3.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,3.0
878428.0,0.0,6.0,0.0,3.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
878433.0,42.0,12.0,0.0,36.0,0.0,27.0,0.0,27.0,42.0,3.0,15.0,6.0,0.0,0.0
878478.0,21.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0
878546.0,6.0,9.0,3.0,3.0,3.0,9.0,0.0,12.0,6.0,0.0,3.0,3.0,0.0,0.0
878566.0,12.0,3.0,0.0,12.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,0.0,0.0,0.0
878585.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878609.0,9.0,3.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0
878612.0,3.0,12.0,12.0,6.0,9.0,12.0,0.0,15.0,3.0,0.0,0.0,6.0,0.0,0.0
878642.0,6.0,0.0,9.0,0.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,3.0,0.0
878647.0,30.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0
878662.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
878725.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
878726.0,9.0,3.0,0.0,3.0,0.0,12.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0
878833.0,24.0,0.0,0.0,12.0,0.0,0.0,0.0,6.0,24.0,0.0,6.0,0.0,0.0,0.0
878853.0,0.0,14.0,0.0,6.0,0.0,11.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,6.0
878879.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
878883.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
878893.0,6.0,3.0,0.0,3.0,0.0,9.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,6.0
878908.0,6.0,0.0,6.0,3.0,0.0,6.0,0.0,6.0,6.0,3.0,3.0,6.0,0.0,3.0
878915.0,0.0,12.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
878997.0,12.0,9.0,0.0,6.0,0.0,3.0,0.0,9.0,12.0,0.0,3.0,0.0,0.0,0.0
879011.0,12.0,9.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0
879038.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,9.0,0.0,0.0
879040.0,3.0,3.0,0.0,6.0,0.0,3.0,0.0,15.0,3.0,3.0,3.0,0.0,0.0,0.0
879092.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
879094.0,9.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0
879116.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
879118.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0
879134.0,0.0,12.0,0.0,6.0,0.0,9.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0
879174.0,3.0,0.0,6.0,0.0,3.0,12.0,0.0,9.0,3.0,0.0,3.0,0.0,0.0,0.0
879258.0,18.0,6.0,0.0,18.0,0.0,12.0,0.0,0.0,18.0,3.0,0.0,9.0,0.0,6.0
879286.0,9.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,9.0,3.0,0.0,3.0,0.0,3.0
879306.0,3.0,3.0,6.0,0.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
879395.0,3.0,9.0,6.0,9.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0
879398.0,9.0,3.0,0.0,9.0,0.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0
879452.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
879540.0,3.0,6.0,0.0,3.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
879602.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,0.0,3.0,0.0,3.0
879697.0,0.0,12.0,0.0,9.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
879710.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
879717.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
879734.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,6.0,3.0,9.0,0.0,0.0,0.0
879738.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,3.0
879741.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0
879754.0,9.0,3.0,0.0,6.0,3.0,0.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,3.0
879792.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879794.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
879824.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
879833.0,6.0,0.0,0.0,3.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0
879894.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,3.0,0.0,0.0
879922.0,0.0,3.0,3.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0
879966.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
880143.0,9.0,6.0,15.0,15.0,3.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0
880189.0,9.0,0.0,15.0,12.0,6.0,12.0,0.0,3.0,15.0,3.0,3.0,15.0,3.0,9.0
880210.0,3.0,3.0,3.0,6.0,0.0,9.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0
880217.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,3.0
880220.0,6.0,3.0,12.0,0.0,9.0,0.0,0.0,3.0,6.0,0.0,0.0,12.0,3.0,3.0
880248.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
880275.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
880278.0,21.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0
880297.0,0.0,3.0,3.0,0.0,3.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0
880326.0,0.0,9.0,3.0,3.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
880334.0,0.0,15.0,0.0,9.0,0.0,6.0,0.0,9.0,0.0,3.0,3.0,0.0,0.0,0.0
880368.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0
880384.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
880411.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,12.0,0.0,3.0,0.0,6.0,0.0,9.0
880520.0,9.0,3.0,14.0,6.0,3.0,6.0,0.0,6.0,9.0,0.0,0.0,9.0,0.0,3.0
880532.0,15.0,6.0,0.0,9.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
880589.0,24.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,3.0,0.0,0.0
880679.0,9.0,12.0,3.0,12.0,0.0,15.0,0.0,18.0,9.0,6.0,3.0,9.0,0.0,3.0
880682.0,12.0,3.0,3.0,3.0,9.0,0.0,0.0,3.0,12.0,0.0,0.0,3.0,0.0,3.0
880690.0,0.0,12.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
880702.0,0.0,0.0,3.0,3.0,0.0,12.0,0.0,9.0,3.0,3.0,6.0,0.0,0.0,0.0
880787.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
880854.0,3.0,9.0,0.0,6.0,0.0,15.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0
880864.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0
880879.0,9.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,3.0
880925.0,0.0,0.0,3.0,3.0,0.0,9.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
880966.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0
880973.0,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3.0,0.0,3.0
881004.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,0.0,0.0,0.0,0.0
881006.0,24.0,3.0,9.0,6.0,0.0,9.0,0.0,6.0,21.0,0.0,0.0,6.0,0.0,9.0
881010.0,21.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,3.0,0.0,0.0
881045.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,3.0
881099.0,9.0,3.0,3.0,6.0,0.0,3.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0
881235.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0
881259.0,6.0,0.0,6.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0
881274.0,18.0,12.0,3.0,12.0,0.0,3.0,0.0,12.0,12.0,0.0,0.0,9.0,0.0,3.0
881305.0,15.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,6.0,0.0,3.0
881320.0,33.0,9.0,6.0,18.0,3.0,3.0,0.0,18.0,30.0,0.0,6.0,3.0,0.0,0.0
